XCoord	YCoord	V	A	T	DeltaV	DeltaA
564055.33	1854255.65	2174.928	-0.005	0.500	287.35	0.087
564055.33	1854255.65	2219.563	-0.006	0.600	292.62	0.087
564055.33	1854255.65	2264.199	-0.007	0.700	297.891	0.087
564055.33	1854255.65	2312.002	-0.007	0.800	303.043	0.087
564055.33	1854255.65	2373.205	-0.004	0.900	307.695	0.087
564055.33	1854255.65	2434.408	-0.001	1.000	312.348	0.087
564055.33	1854255.65	2449.060	0.0	1.100	313.462	0.087
564055.33	1854255.65	2449.060	0.0	1.200	313.462	0.087
564055.33	1854255.65	2449.060	0.0	1.300	313.462	0.087
564055.33	1854255.65	2449.060	0.0	1.400	313.462	0.087
564055.33	1854255.65	2449.060	0.0	1.500	313.462	0.087
564055.33	1854255.65	2969.710	0.0	1.877	558.027	0.52
564055.33	1854255.65	3646.900	0.0	2.308	683.711	0.52
564055.33	1854255.65	4865.080	0.0	3.064	1191.37	0.52
564055.33	1854255.65	5887.710	0.0	3.972	1514.06	0.52
564390.61	1854255.65	2078.240	0.0	0.000	262.162	0.087
564390.61	1854255.65	2101.968	-0.0	0.100	266.38	0.087
564390.61	1854255.65	2133.190	-0.001	0.200	271.931	0.087
564390.61	1854255.65	2164.411	-0.002	0.300	277.481	0.087
564390.61	1854255.65	2195.633	-0.002	0.400	283.032	0.087
564390.61	1854255.65	2226.854	-0.003	0.500	288.582	0.087
564390.61	1854255.65	2258.075	-0.004	0.600	294.132	0.087
564390.61	1854255.65	2289.297	-0.004	0.700	299.683	0.087
564390.61	1854255.65	2320.518	-0.005	0.800	305.233	0.087
564390.61	1854255.65	2397.871	-0.003	0.900	310.464	0.087
564390.61	1854255.65	2478.554	-0.0	1.000	315.671	0.087
564390.61	1854255.65	2493.690	0.0	1.100	316.648	0.087
564390.61	1854255.65	2493.690	0.0	1.200	316.648	0.087
564390.61	1854255.65	2493.690	0.0	1.300	316.648	0.087
564390.61	1854255.65	2493.690	0.0	1.400	316.648	0.087
564390.61	1854255.65	2493.690	0.0	1.500	316.648	0.087
564390.61	1854255.65	3036.650	0.0	1.877	556.612	0.52
564390.61	1854255.65	3631.840	0.0	2.308	670.102	0.52
564390.61	1854255.65	4860.760	0.0	3.064	1185.63	0.52
564390.61	1854255.65	5898.590	0.0	3.972	1513.84	0.52
563653.0	1854255.65	1965.600	0.0	0.000	259.851	0.087
563653.0	1854255.65	1997.199	0.0	0.100	263.165	0.087
563653.0	1854255.65	2046.729	0.001	0.200	268.359	0.087
563653.0	1854255.65	2096.258	0.001	0.300	273.554	0.087
563653.0	1854255.65	2145.787	0.002	0.400	278.748	0.087
563653.0	1854255.65	2195.316	0.002	0.500	283.942	0.087
563653.0	1854255.65	2244.846	0.003	0.600	289.137	0.087
563653.0	1854255.65	2294.375	0.004	0.700	294.331	0.087
563653.0	1854255.65	2343.904	0.004	0.800	299.525	0.087
563653.0	1854255.65	2405.362	0.002	0.900	304.83	0.087
563653.0	1854255.65	2469.280	0.0	1.000	310.157	0.087
563653.0	1854255.65	2471.370	0.0	1.100	310.331	0.087
563653.0	1854255.65	2471.370	0.0	1.200	310.331	0.087
563653.0	1854255.65	2471.370	0.0	1.300	310.331	0.087
563653.0	1854255.65	2471.370	0.0	1.400	310.331	0.087
563653.0	1854255.65	2471.370	0.0	1.500	310.331	0.087
563653.0	1854255.65	3021.770	0.0	1.877	564.04	0.52
563653.0	1854255.65	3675.390	0.0	2.308	711.382	0.52
563653.0	1854255.65	4866.580	0.0	3.064	1195.98	0.52
563653.0	1854255.65	5880.550	0.0	3.972	1513.55	0.52
563317.72	1854725.04	1920.980	0.0	0.000	251.968	0.087
563317.72	1854725.04	1964.343	0.0	0.100	255.891	0.087
563317.72	1854725.04	2022.830	0.0	0.200	261.183	0.087
563317.72	1854725.04	2081.317	0.001	0.300	266.475	0.087
563317.72	1854725.04	2139.803	0.001	0.400	271.767	0.087
563317.72	1854725.04	2198.290	0.001	0.500	277.059	0.087
563317.72	1854725.04	2256.777	0.001	0.600	282.35	0.087
563317.72	1854725.04	2315.263	0.001	0.700	287.642	0.087
563317.72	1854725.04	2373.750	0.002	0.800	292.934	0.087
563317.72	1854725.04	2411.378	0.0	0.900	300.564	0.087
563317.72	1854725.04	2426.750	0.0	1.000	303.725	0.087
563317.72	1854725.04	2426.750	0.0	1.100	303.725	0.087
563317.72	1854725.04	2426.750	0.0	1.200	303.725	0.087
563317.72	1854725.04	2426.750	0.0	1.300	303.725	0.087
563317.72	1854725.04	2426.750	0.0	1.400	303.725	0.087
563317.72	1854725.04	2426.750	0.0	1.500	303.725	0.087
563317.72	1854725.04	3058.960	0.0	1.862	578.228	0.52
563317.72	1854725.04	4866.360	0.0	3.064	1201.41	0.52
563317.72	1854725.04	5877.820	0.0	3.972	1512.15	0.52
563317.72	1854255.65	1958.160	0.0	0.000	257.189	0.087
563317.72	1854255.65	1991.452	0.0	0.100	260.945	0.087
563317.72	1854255.65	2039.722	0.001	0.200	266.392	0.087
563317.72	1854255.65	2087.992	0.001	0.300	271.838	0.087
563317.72	1854255.65	2136.262	0.001	0.400	277.284	0.087
563317.72	1854255.65	2184.532	0.002	0.500	282.731	0.087
563317.72	1854255.65	2232.802	0.002	0.600	288.177	0.087
563317.72	1854255.65	2281.072	0.002	0.700	293.623	0.087
563317.72	1854255.65	2330.198	0.002	0.800	299.008	0.087
563317.72	1854255.65	2384.617	0.001	0.900	304.011	0.087
563317.72	1854255.65	2426.750	0.0	1.000	307.884	0.087
563317.72	1854255.65	2426.750	0.0	1.100	307.884	0.087
563317.72	1854255.65	2426.750	0.0	1.200	307.884	0.087
563317.72	1854255.65	2426.750	0.0	1.300	307.884	0.087
563317.72	1854255.65	2426.750	0.0	1.400	307.884	0.087
563317.72	1854255.65	2426.750	0.0	1.500	307.884	0.087
563317.72	1854255.65	3063.790	0.0	1.858	569.153	0.52
563317.72	1854255.65	4866.760	0.0	3.064	1198.69	0.52
563317.72	1854255.65	5876.740	0.0	3.972	1513.05	0.52
562915.38	1854255.65	1935.850	0.0	0.000	257.189	0.087
562915.38	1854255.65	1974.090	-0.0	0.100	261.24	0.087
562915.38	1854255.65	2025.667	-0.001	0.200	266.704	0.087
562915.38	1854255.65	2077.244	-0.002	0.300	272.169	0.087
562915.38	1854255.65	2128.821	-0.002	0.400	277.633	0.087
562915.38	1854255.65	2180.398	-0.003	0.500	283.097	0.087
562915.38	1854255.65	2231.975	-0.003	0.600	288.561	0.087
562915.38	1854255.65	2283.552	-0.004	0.700	294.025	0.087
562915.38	1854255.65	2338.474	-0.004	0.800	299.22	0.087
562915.38	1854255.65	2403.843	-0.002	0.900	303.576	0.087
562915.38	1854255.65	2469.213	-0.0	1.000	307.932	0.087
562915.38	1854255.65	2471.370	0.0	1.100	308.076	0.087
562915.38	1854255.65	2471.370	0.0	1.200	308.076	0.087
562915.38	1854255.65	2471.370	0.0	1.300	308.076	0.087
562915.38	1854255.65	2471.370	0.0	1.400	308.076	0.087
562915.38	1854255.65	2471.370	0.0	1.500	308.076	0.087
562915.38	1854255.65	3044.090	0.0	1.872	569.152	0.52
562915.38	1854255.65	4866.760	0.0	3.064	1198.69	0.52
562915.38	1854255.65	5876.740	0.0	3.972	1513.05	0.52
562915.38	1853786.26	1958.160	0.0	0.000	270.36	0.087
562915.38	1853786.26	1998.464	-0.0	0.100	273.621	0.087
562915.38	1853786.26	2049.280	-0.001	0.200	277.733	0.087
562915.38	1853786.26	2100.096	-0.001	0.300	281.845	0.087
562915.38	1853786.26	2150.912	-0.002	0.400	285.957	0.087
562915.38	1853786.26	2201.728	-0.002	0.500	290.069	0.087
562915.38	1853786.26	2252.544	-0.002	0.600	294.181	0.087
562915.38	1853786.26	2303.360	-0.003	0.700	298.293	0.087
562915.38	1853786.26	2354.597	-0.003	0.800	302.386	0.087
562915.38	1853786.26	2417.285	0.001	0.900	305.975	0.087
562915.38	1853786.26	2478.810	0.004	1.000	309.496	0.087
562915.38	1853786.26	2478.810	0.004	1.100	309.496	0.087
562915.38	1853786.26	2478.810	0.004	1.200	309.496	0.087
562915.38	1853786.26	2478.810	0.004	1.300	309.496	0.087
562915.38	1853786.26	2478.810	0.004	1.400	309.496	0.087
562915.38	1853786.26	2478.810	0.004	1.500	309.496	0.087
562915.38	1853786.26	2979.310	0.0	1.863	548.58	0.52
562915.38	1853786.26	4878.230	0.0	3.064	1208.33	0.52
562915.38	1853786.26	5807.810	0.0	3.972	1514.06	0.52
563653.0	1853786.26	1965.600	0.0	0.000	273.217	0.087
563653.0	1853786.26	2003.879	0.0	0.100	276.556	0.087
563653.0	1853786.26	2052.142	0.001	0.200	280.767	0.087
563653.0	1853786.26	2100.404	0.001	0.300	284.977	0.087
563653.0	1853786.26	2148.667	0.002	0.400	289.187	0.087
563653.0	1853786.26	2196.930	0.002	0.500	293.398	0.087
563653.0	1853786.26	2245.192	0.002	0.600	297.608	0.087
563653.0	1853786.26	2293.455	0.003	0.700	301.818	0.087
563653.0	1853786.26	2341.450	0.003	0.800	306.056	0.087
563653.0	1853786.26	2386.654	0.001	0.900	310.575	0.087
563653.0	1853786.26	2432.616	0.0	1.000	314.738	0.087
563653.0	1853786.26	2471.370	0.0	1.100	317.352	0.087
563653.0	1853786.26	2471.370	0.0	1.200	317.352	0.087
563653.0	1853786.26	2471.370	0.0	1.300	317.352	0.087
563653.0	1853786.26	2471.370	0.0	1.400	317.352	0.087
563653.0	1853786.26	2471.370	0.0	1.500	317.352	0.087
563653.0	1853786.26	2992.020	0.0	1.872	543.557	0.52
563653.0	1853786.26	3631.620	0.0	2.308	657.639	0.52
563653.0	1853786.26	4879.510	0.0	3.064	1207.99	0.52
563653.0	1853786.26	5801.970	0.0	3.972	1514.42	0.52
564055.33	1853786.26	1920.980	0.0	0.000	273.177	0.087
564055.33	1853786.26	1970.079	0.0	0.100	277.242	0.087
564055.33	1853786.26	2021.856	0.0	0.200	281.528	0.087
564055.33	1853786.26	2073.633	0.0	0.300	285.814	0.087
564055.33	1853786.26	2125.410	0.0	0.400	290.1	0.087
564055.33	1853786.26	2177.187	0.0	0.500	294.387	0.087
564055.33	1853786.26	2228.964	0.0	0.600	298.673	0.087
564055.33	1853786.26	2280.741	0.0	0.700	302.959	0.087
564055.33	1853786.26	2331.020	-0.0	0.800	307.216	0.087
564055.33	1853786.26	2374.963	-0.002	0.900	311.346	0.087
564055.33	1853786.26	2404.430	-0.002	1.000	314.115	0.087
564055.33	1853786.26	2404.430	-0.002	1.100	314.115	0.087
564055.33	1853786.26	2404.430	-0.002	1.200	314.115	0.087
564055.33	1853786.26	2404.430	-0.002	1.300	314.115	0.087
564055.33	1853786.26	2404.430	-0.002	1.400	314.115	0.087
564055.33	1853786.26	2404.430	-0.002	1.500	314.115	0.087
564055.33	1853786.26	3066.400	0.0	1.898	542.315	0.52
564055.33	1853786.26	3599.430	0.0	2.308	629.113	0.52
564055.33	1853786.26	4876.280	0.0	3.064	1202.43	0.52
564055.33	1853786.26	5821.090	0.0	3.972	1514.7	0.52
563653.0	1853249.81	1948.340	0.0	0.000	280.331	0.087
563653.0	1853249.81	1985.455	0.0	0.100	283.087	0.087
563653.0	1853249.81	2034.291	0.0	0.200	286.714	0.087
563653.0	1853249.81	2083.127	0.0	0.300	290.341	0.087
563653.0	1853249.81	2131.963	0.0	0.400	293.968	0.087
563653.0	1853249.81	2180.799	0.0	0.500	297.594	0.087
563653.0	1853249.81	2229.635	0.0	0.600	301.221	0.087
563653.0	1853249.81	2278.470	0.0	0.700	304.848	0.087
563653.0	1853249.81	2344.691	0.0	0.800	307.963	0.087
563653.0	1853249.81	2424.965	0.0	0.900	310.664	0.087
563653.0	1853249.81	2478.810	0.0	1.000	312.476	0.087
563653.0	1853249.81	2478.810	0.0	1.100	312.476	0.087
563653.0	1853249.81	2478.810	0.0	1.200	312.476	0.087
563653.0	1853249.81	2478.810	0.0	1.300	312.476	0.087
563653.0	1853249.81	2478.810	0.0	1.400	312.476	0.087
563653.0	1853249.81	2478.810	0.0	1.500	312.476	0.087
563653.0	1853249.81	3036.650	0.0	1.877	534.474	0.52
563653.0	1853249.81	3604.870	0.0	2.308	627.847	0.52
563653.0	1853249.81	4885.590	0.0	3.064	1213.0	0.52
563653.0	1853249.81	5764.850	0.0	3.972	1514.95	0.52
564390.61	1853786.26	2020.890	0.0	0.000	271.559	0.087
564390.61	1853786.26	2045.969	0.0	0.100	275.071	0.087
564390.61	1853786.26	2078.968	0.0	0.200	279.693	0.087
564390.61	1853786.26	2111.966	0.0	0.300	284.315	0.087
564390.61	1853786.26	2144.965	0.0	0.400	288.937	0.087
564390.61	1853786.26	2177.964	0.0	0.500	293.558	0.087
564390.61	1853786.26	2210.963	0.0	0.600	298.18	0.087
564390.61	1853786.26	2243.961	0.0	0.700	302.802	0.087
564390.61	1853786.26	2276.654	0.0	0.800	307.425	0.087
564390.61	1853786.26	2294.371	0.0	0.900	312.141	0.087
564390.61	1853786.26	2308.190	0.0	1.000	315.819	0.087
564390.61	1853786.26	2308.190	0.0	1.100	315.819	0.087
564390.61	1853786.26	2308.190	0.0	1.200	315.819	0.087
564390.61	1853786.26	2308.190	0.0	1.300	315.819	0.087
564390.61	1853786.26	2308.190	0.0	1.400	315.819	0.087
564390.61	1853786.26	2308.190	0.0	1.500	315.819	0.087
564390.61	1853786.26	3051.720	0.0	1.868	543.237	0.52
564390.61	1853786.26	3592.970	0.0	2.308	625.016	0.52
564390.61	1853786.26	4871.640	0.0	3.064	1196.42	0.52
564390.61	1853786.26	5840.650	0.0	3.972	1514.57	0.52
564792.95	1854054.48	1958.160	0.0	0.000	265.584	0.087
564792.95	1854054.48	1998.054	-0.001	0.100	269.95	0.087
564792.95	1854054.48	2051.861	-0.003	0.200	275.84	0.087
564792.95	1854054.48	2105.668	-0.005	0.300	281.729	0.087
564792.95	1854054.48	2159.474	-0.007	0.400	287.618	0.087
564792.95	1854054.48	2213.281	-0.009	0.500	293.507	0.087
564792.95	1854054.48	2267.088	-0.011	0.600	299.396	0.087
564792.95	1854054.48	2320.895	-0.012	0.700	305.285	0.087
564792.95	1854054.48	2384.720	-0.008	0.800	310.647	0.087
564792.95	1854054.48	2456.633	0.001	0.900	315.583	0.087
564792.95	1854054.48	2508.560	0.007	1.000	319.147	0.087
564792.95	1854054.48	2508.560	0.007	1.100	319.147	0.087
564792.95	1854054.48	2508.560	0.007	1.200	319.147	0.087
564792.95	1854054.48	2508.560	0.007	1.300	319.147	0.087
564792.95	1854054.48	2508.560	0.007	1.400	319.147	0.087
564792.95	1854054.48	2508.560	0.007	1.500	319.147	0.087
564792.95	1854054.48	2947.390	0.0	1.867	549.497	0.52
564792.95	1854054.48	3006.900	0.0	1.919	559.638	0.52
564792.95	1854054.48	3598.580	0.0	2.308	636.008	0.52
564792.95	1854054.48	4860.710	0.0	3.064	1184.59	0.52
564792.95	1854054.48	5881.490	0.0	3.972	1355.5	0.52
565195.29	1854523.88	1987.920	0.0	0.000	257.152	0.087
565195.29	1854523.88	2006.468	-0.0	0.100	258.008	0.087
565195.29	1854523.88	2056.032	-0.001	0.200	264.648	0.087
565195.29	1854523.88	2105.597	-0.002	0.300	271.289	0.087
565195.29	1854523.88	2155.162	-0.003	0.400	277.93	0.087
565195.29	1854523.88	2204.726	-0.004	0.500	284.571	0.087
565195.29	1854523.88	2254.291	-0.006	0.600	291.212	0.087
565195.29	1854523.88	2303.855	-0.007	0.700	297.852	0.087
565195.29	1854523.88	2356.317	-0.007	0.800	304.574	0.087
565195.29	1854523.88	2421.871	-0.005	0.900	311.663	0.087
565195.29	1854523.88	2487.425	-0.002	1.000	318.752	0.087
565195.29	1854523.88	2523.440	-0.001	1.100	322.646	0.087
565195.29	1854523.88	2523.440	-0.001	1.200	322.646	0.087
565195.29	1854523.88	2523.440	-0.001	1.300	322.646	0.087
565195.29	1854523.88	2523.440	-0.001	1.400	322.646	0.087
565195.29	1854523.88	2523.440	-0.001	1.500	322.646	0.087
565195.29	1854523.88	2992.020	0.0	1.888	560.174	0.52
565195.29	1854523.88	3624.920	0.0	2.308	664.652	0.52
565195.29	1854523.88	4850.750	0.0	3.064	1176.19	0.52
565195.29	1854523.88	5912.460	0.0	3.972	1442.17	0.52
563317.72	1852713.36	1926.720	0.0	0.000	283.278	0.087
563317.72	1852713.36	1967.102	0.0	0.100	285.468	0.087
563317.72	1852713.36	2020.235	0.001	0.200	288.351	0.087
563317.72	1852713.36	2073.369	0.002	0.300	291.233	0.087
563317.72	1852713.36	2126.502	0.002	0.400	294.115	0.087
563317.72	1852713.36	2179.636	0.003	0.500	296.997	0.087
563317.72	1852713.36	2232.770	0.003	0.600	299.88	0.087
563317.72	1852713.36	2285.903	0.004	0.700	302.762	0.087
563317.72	1852713.36	2334.078	0.004	0.800	305.467	0.087
563317.72	1852713.36	2376.168	0.002	0.900	307.954	0.087
563317.72	1852713.36	2404.430	0.002	1.000	309.624	0.087
563317.72	1852713.36	2404.430	0.002	1.100	309.624	0.087
563317.72	1852713.36	2404.430	0.002	1.200	309.624	0.087
563317.72	1852713.36	2404.430	0.002	1.300	309.624	0.087
563317.72	1852713.36	2404.430	0.002	1.400	309.624	0.087
563317.72	1852713.36	2404.430	0.002	1.500	309.624	0.087
563317.72	1852713.36	3133.340	0.0	1.934	530.825	0.52
563317.72	1852713.36	3624.590	0.0	2.308	647.634	0.52
563317.72	1852713.36	4889.230	0.0	3.064	1217.1	0.52
563317.72	1852713.36	5742.270	0.0	3.972	1362.67	0.52
562915.38	1852713.36	1928.450	0.0	0.000	282.238	0.087
562915.38	1852713.36	1972.647	0.0	0.100	284.276	0.087
562915.38	1852713.36	2030.801	0.0	0.200	286.957	0.087
562915.38	1852713.36	2088.955	0.0	0.300	289.639	0.087
562915.38	1852713.36	2147.108	0.0	0.400	292.321	0.087
562915.38	1852713.36	2205.262	0.0	0.500	295.002	0.087
562915.38	1852713.36	2263.416	0.0	0.600	297.684	0.087
562915.38	1852713.36	2321.570	0.0	0.700	300.365	0.087
562915.38	1852713.36	2380.074	0.0	0.800	304.707	0.087
562915.38	1852713.36	2442.263	0.0	0.900	326.528	0.087
562915.38	1852713.36	2493.690	0.0	1.000	344.573	0.087
562915.38	1852713.36	2493.690	0.0	1.100	344.573	0.087
562915.38	1852713.36	2493.690	0.0	1.200	344.573	0.087
562915.38	1852713.36	2493.690	0.0	1.300	344.573	0.087
562915.38	1852713.36	2493.690	0.0	1.400	344.573	0.087
562915.38	1852713.36	2493.690	0.0	1.500	344.573	0.087
562915.38	1852713.36	3058.610	0.0	1.872	533.654	0.52
562915.38	1852713.36	3663.970	0.0	2.308	691.472	0.52
562915.38	1852713.36	4888.930	0.0	3.064	1217.49	0.52
562915.38	1852713.36	5743.510	0.0	3.972	1432.74	0.52
564055.33	1853249.81	1974.380	0.0	0.000	277.493	0.087
564055.33	1853249.81	2008.553	0.0	0.100	280.545	0.087
564055.33	1853249.81	2053.518	0.0	0.200	284.562	0.087
564055.33	1853249.81	2098.484	0.0	0.300	288.578	0.087
564055.33	1853249.81	2143.449	0.0	0.400	292.594	0.087
564055.33	1853249.81	2188.414	0.0	0.500	296.611	0.087
564055.33	1853249.81	2233.379	0.0	0.600	300.627	0.087
564055.33	1853249.81	2278.344	0.0	0.700	304.643	0.087
564055.33	1853249.81	2321.968	0.0	0.800	308.61	0.087
564055.33	1853249.81	2363.062	0.0	0.900	312.482	0.087
564055.33	1853249.81	2382.120	0.0	1.000	314.278	0.087
564055.33	1853249.81	2382.120	0.0	1.100	314.278	0.087
564055.33	1853249.81	2382.120	0.0	1.200	314.278	0.087
564055.33	1853249.81	2382.120	0.0	1.300	314.278	0.087
564055.33	1853249.81	2382.120	0.0	1.400	314.278	0.087
564055.33	1853249.81	2382.120	0.0	1.500	314.278	0.087
564055.33	1853249.81	3078.990	0.0	1.872	537.748	0.52
564055.33	1853249.81	3590.000	0.0	2.308	616.776	0.52
564055.33	1853249.81	4881.000	0.0	3.064	1207.25	0.52
564055.33	1853249.81	5792.600	0.0	3.972	1251.4	0.52
563653.0	1852780.42	1942.230	0.0	0.000	281.579	0.087
563653.0	1852780.42	1976.361	0.0	0.100	283.853	0.087
563653.0	1852780.42	2021.271	0.001	0.200	286.845	0.087
563653.0	1852780.42	2066.180	0.001	0.300	289.836	0.087
563653.0	1852780.42	2111.090	0.001	0.400	292.828	0.087
563653.0	1852780.42	2155.999	0.002	0.500	295.82	0.087
563653.0	1852780.42	2200.909	0.002	0.600	298.812	0.087
563653.0	1852780.42	2245.818	0.002	0.700	301.803	0.087
563653.0	1852780.42	2298.718	0.002	0.800	304.67	0.087
563653.0	1852780.42	2361.411	0.001	0.900	307.384	0.087
563653.0	1852780.42	2397.000	0.0	1.000	308.925	0.087
563653.0	1852780.42	2397.000	0.0	1.100	308.925	0.087
563653.0	1852780.42	2397.000	0.0	1.200	308.925	0.087
563653.0	1852780.42	2397.000	0.0	1.300	308.925	0.087
563653.0	1852780.42	2397.000	0.0	1.400	308.925	0.087
563653.0	1852780.42	2397.000	0.0	1.500	308.925	0.087
563653.0	1852780.42	3006.900	0.0	1.903	532.523	0.52
563653.0	1852780.42	3604.460	0.0	2.308	628.149	0.52
563653.0	1852780.42	4886.560	0.0	3.064	1213.74	0.52
563653.0	1852780.42	5758.790	0.0	3.972	1248.01	0.52
570425.65	1858211.96	1913.540	0.0	0.000	179.257	0.087
570425.65	1858211.96	1948.479	-0.0	0.100	178.934	0.087
570425.65	1858211.96	1987.448	-0.0	0.200	178.574	0.087
570425.65	1858211.96	2026.417	-0.0	0.300	178.214	0.087
570425.65	1858211.96	2065.386	-0.0	0.400	177.855	0.087
570425.65	1858211.96	2104.355	-0.001	0.500	177.495	0.087
570425.65	1858211.96	2143.324	-0.001	0.600	177.135	0.087
570425.65	1858211.96	2182.293	-0.001	0.700	176.775	0.087
570425.65	1858211.96	2221.262	-0.001	0.800	176.415	0.087
570425.65	1858211.96	2267.265	-0.0	0.900	176.037	0.087
570425.65	1858211.96	2307.740	0.0	1.000	175.705	0.087
570425.65	1858211.96	2307.740	0.0	1.100	175.705	0.087
570425.65	1858211.96	2307.740	0.0	1.200	175.705	0.087
570425.65	1858211.96	2307.740	0.0	1.300	175.705	0.087
570425.65	1858211.96	2307.740	0.0	1.400	175.705	0.087
570425.65	1858211.96	2307.740	0.0	1.500	175.705	0.087
570425.65	1858211.96	2947.390	0.0	1.970	370.459	0.52
570425.65	1858211.96	3626.900	0.0	2.332	641.155	0.52
570425.65	1858211.96	5923.000	0.0	3.960	1525.64	0.52
570023.32	1858010.79	1892.940	0.0	0.000	155.548	0.087
570023.32	1858010.79	1925.262	0.0	0.100	158.742	0.087
570023.32	1858010.79	1967.791	0.0	0.200	162.945	0.087
570023.32	1858010.79	2010.320	0.0	0.300	167.148	0.087
570023.32	1858010.79	2052.849	0.0	0.400	171.35	0.087
570023.32	1858010.79	2095.377	0.0	0.500	175.553	0.087
570023.32	1858010.79	2137.906	0.0	0.600	179.756	0.087
570023.32	1858010.79	2180.435	0.0	0.700	183.959	0.087
570023.32	1858010.79	2225.248	0.0	0.800	189.766	0.087
570023.32	1858010.79	2284.088	0.0	0.900	205.43	0.087
570023.32	1858010.79	2342.928	0.0	1.000	221.094	0.087
570023.32	1858010.79	2344.440	0.0	1.100	221.497	0.087
570023.32	1858010.79	2344.440	0.0	1.200	221.497	0.087
570023.32	1858010.79	2344.440	0.0	1.300	221.497	0.087
570023.32	1858010.79	2344.440	0.0	1.400	221.497	0.087
570023.32	1858010.79	2344.440	0.0	1.500	221.497	0.087
570023.32	1858010.79	2777.790	0.0	1.730	335.442	0.52
570023.32	1858010.79	3458.230	0.0	2.320	442.474	0.52
570023.32	1858010.79	5886.400	0.0	3.960	1468.17	0.52
568548.09	1859016.63	1958.160	0.0	0.000	153.754	0.087
568548.09	1859016.63	1982.889	-0.0	0.100	160.443	0.087
568548.09	1859016.63	2016.241	-0.001	0.200	169.464	0.087
568548.09	1859016.63	2049.594	-0.001	0.300	178.486	0.087
568548.09	1859016.63	2082.946	-0.002	0.400	187.507	0.087
568548.09	1859016.63	2116.299	-0.002	0.500	196.529	0.087
568548.09	1859016.63	2149.651	-0.003	0.600	205.55	0.087
568548.09	1859016.63	2183.003	-0.003	0.700	214.572	0.087
568548.09	1859016.63	2223.138	-0.003	0.800	222.832	0.087
568548.09	1859016.63	2267.697	-0.001	0.900	230.597	0.087
568548.09	1859016.63	2312.767	0.0	1.000	238.57	0.09
568548.09	1859016.63	2377.208	0.0	1.100	254.445	0.199
568548.09	1859016.63	2441.648	0.0	1.200	270.319	0.308
568548.09	1859016.63	2506.089	0.0	1.300	286.193	0.417
568548.09	1859016.63	2566.670	0.0	1.400	301.117	0.52
568548.09	1859016.63	2566.670	0.0	1.500	301.117	0.52
568548.09	1859016.63	2887.890	0.0	1.908	384.297	0.52
568548.09	1859016.63	5889.340	0.0	3.960	1465.92	0.52
569285.7	1859486.02	1928.410	0.0	0.000	163.223	0.087
569285.7	1859486.02	1962.536	0.0	0.100	167.453	0.087
569285.7	1859486.02	2002.927	0.0	0.200	172.459	0.087
569285.7	1859486.02	2043.319	0.0	0.300	177.465	0.087
569285.7	1859486.02	2083.711	0.0	0.400	182.472	0.087
569285.7	1859486.02	2124.102	0.0	0.500	187.478	0.087
569285.7	1859486.02	2164.494	0.0	0.600	192.484	0.087
569285.7	1859486.02	2204.886	0.0	0.700	197.491	0.087
